484,None
486,None
487,None
490,None
491,None
493,None
494,None
495,None
496,None
497,None
499,None
501,None
505,None
506,None
508,None
520,None
524,None
537,None
546,None
547,None
549,None
550,None
552,None
553,None
554,None
557,None
562,None
565,None
566,None
570,None
572,None
574,None
576,None
578,None
579,None
586,None
593,None
594,None
595,None
601,None
602,None
603,None
608,None
609,None
615,None
616,None
618,None
620,None
621,None
630,None
632,None
634,None
635,None
636,None
638,None
644,None
648,None
653,None
655,None
658,None
661,None
669,None
671,None
676,None
679,None
689,None
691,None
694,None
695,None
697,None
701,None
703,None
705,None
707,None
711,None
713,None
715,None
719,None
722,None
727,None
740,None
749,None
755,None
766,None
772,None
774,None
775,None
778,None
789,None
792,None
793,None
796,None
798,None
802,None
806,None
812,None
821,None
824,None
826,None
827,None
831,None
832,None
835,None
838,None
839,None
843,None
848,None
853,None
855,None
858,None
868,None
871,None
876,None
877,None
882,None
885,None
902,None
912,None
915,None
918,None
920,None
922,None
925,None
926,None
930,None
938,None
939,None
945,None
947,None
952,None
953,None
956,None
968,None
971,None
975,None
977,None
978,None
981,None
985,None
986,None
989,None
993,None
995,None
997,None
999,None
1001,None
1002,None
1003,None
1006,None
1013,None
1017,None
1024,None
1026,None
1034,None
1038,None
1046,None
1051,None
1054,None
1056,None
1057,None
1060,None
1066,None
1067,None
1073,None
1074,None
1075,None
1076,None
1079,None
1080,None
1081,None
1083,None
1088,None
1090,None
1091,None
1092,None
1093,None
1094,None
1101,None
1110,None
1112,None
1125,None
1128,None
1141,None
1142,None
1145,None
1152,None
1157,None
1163,None
1166,None
1168,None
1170,None
1177,None
1187,None
1188,None
1193,None
1195,None
1200,None
1202,None
1203,None
1205,None
1206,None
1207,None
1208,None
1209,None
1210,None
1212,None
1213,None
1214,None
1216,None
1217,None
1219,None
1225,None
1239,None
1261,None
1262,None
1270,None
1281,None
1292,None
1294,None
1298,None
1300,None
1305,None
1306,None
1308,None
1309,None
1314,None
1322,None
1330,None
1332,None
1335,None
1343,None
1344,None
1345,None
1352,None
1353,None
1356,None
1374,None
1377,None
1384,None
1385,None
1396,None
1404,None
1405,None
1409,None
1410,None
1428,None
1445,None
1447,None
1461,None
1474,None
1476,None
1479,None
1480,None
1483,None
1484,None
1485,None
1486,None
1487,None
1488,None
1491,None
1494,None
1496,None
1498,None
1499,None
1500,None
1504,None
1507,None
1508,None
1510,None
1511,None
1512,None
1513,None
1515,None
1536,None
1540,None
1542,None
1543,None
1544,None
1545,None
1547,None
1552,None
1568,None
1569,None
1570,None
1571,None
1572,None
1599,None
1605,None
1615,None
1616,None
1617,None
1624,None
1638,None
1643,None
1657,None
1658,None
1659,None
1660,None
1661,None
1665,None
1676,None
1677,None
1679,None
1680,None
1681,None
1687,None
1689,None
1690,None
1691,None
1692,None
1693,None
1695,None
1699,None
1700,None
1704,None
1713,None
1717,None
1718,None
1721,None
1722,None
1726,None
1727,None
1730,None
1731,None
1732,None
1734,None
1735,None
1736,None
1737,None
1742,None
1743,None
1744,None
1753,None
1762,None
1770,None
1772,None
1774,None
1779,None
1784,None
1785,None
1798,None
1800,None
1805,None
1806,None
1816,None
1819,None
1823,None
1827,None
1830,None
1834,None
1839,None
1860,None
1864,None
1866,None
1869,None
1870,None
1876,None
1877,None
1878,None
1879,None
1880,None
1896,None
1899,None
1901,None
1906,None
1915,None
1916,None
1917,None
1920,None
1922,None
1924,None
1925,None
1927,None
1928,None
1929,None
1942,None
1945,None
1946,None
1951,None
1952,None
1961,None
1967,None
1993,None
2004,None
2023,None
2037,None
2043,None
2071,None
2079,None
2086,None
2087,None
2098,None
2099,None
2100,None
2101,None
2102,None
2103,None
2104,None
2105,None
2106,None
2107,None
2108,None
2109,None
2110,None
2111,None
2112,None
2113,None
2114,None
2115,None
2116,None
2117,None
2118,None
2119,None
2120,None
2121,None
2122,None
2123,None
2124,None
2125,None
2126,None
2127,None
2128,None
2129,None
2130,None
2131,None
2132,None
2133,None
2134,None
2135,None
2136,None
2137,None
2138,None
2139,None
2140,None
2141,None
2142,None
2143,None
2144,None
2145,None
2146,None
2147,None
2148,None
2149,None
2150,None
2151,None
2152,None
2153,None
2154,None
2155,None
2156,None
2157,None
2158,None
2159,None
2160,None
2161,None
2162,None
2163,None
2164,None
2165,None
2166,None
2167,None
2168,None
2169,None
2170,None
2171,None
2172,None
2173,None
2174,None
2175,None
2176,None
2177,None
2178,None
2179,None
2180,None
2181,None
2182,None
2183,None
2184,None
2185,None
2186,None
2187,None
2188,None
2189,None
2190,None
2191,None
2192,None
2193,None
2194,None
2195,None
2196,None
2197,None
2198,None
2199,None
2200,None
2201,None
2202,None
2203,None
2204,None
2205,None
2206,None
2207,None
2208,None
2209,None
2210,None
2211,None
2212,None
2213,None
2214,None
2215,None
2216,None
2217,None
2218,None
2219,None
2220,None
2221,None
2222,None
2223,None
2224,None
2225,None
2226,None
2227,None
2228,None
2229,None
2230,None
2231,None
2232,None
2233,None
2234,None
2235,None
2236,None
2237,None
2238,None
2239,None
2240,None
2241,None
2242,None
2243,None
2244,None
2245,None
2246,None
2247,None
2248,None
2249,None
2250,None
2251,None
2252,None
2253,None
2254,None
2255,None
2256,None
2257,None
2258,None
2259,None
2260,None
2261,None
2262,None
2263,None
2264,None
2265,None
2266,None
2267,None
2268,None
2269,None
2270,None
2271,None
2272,None
2273,None
2274,None
2275,None
2276,None
2277,None
2278,None
2279,None
2280,None
2281,None
2282,None
2283,None
2284,None
2285,None
2286,None
2287,None
2288,None
2289,None
2290,None
2291,None
2292,None
2293,None
2294,None
2295,None
2296,None
2297,None
2298,None
2299,None
2300,None
2301,None
2302,None
2303,None
2304,None
2305,None
2306,None
2307,None
2308,None
2309,None
2310,None
2311,None
2312,None
2313,None
2314,None
2315,None
2316,None
2317,None
2318,None
2319,None
2320,None
